skillName,maxTime,angleParam1,angleParam2,"poseParam X","poseParam Y","poseParam R","vector3Param X","vector3Param Y","vector3Param Z",boolParam,floatParam,intParam,stringParam
WalkToPoint,24,0,0,3424.9,-521.148,-1.31241,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3424.9,-521.148,-1.31241,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3419.89,-487.704,-1.29345,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3419.89,-487.704,-1.29345,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3416.12,-467.367,-1.282,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3416.12,-467.367,-1.282,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3418.68,-402.676,-1.24432,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3418.68,-402.676,-1.24432,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3432.29,-229.889,-1.14328,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3432.29,-229.889,-1.14328,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3432.73,-209.081,-1.13122,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3432.73,-209.081,-1.13122,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3428.58,-195.68,-1.12356,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3428.58,-195.68,-1.12356,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3421.76,-167.029,-1.10682,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3421.76,-167.029,-1.10682,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3416.02,-142.37,-1.09234,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3416.02,-142.37,-1.09234,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3406.85,-106.131,-1.07096,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3406.85,-106.131,-1.07096,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3400.64,-118.095,-1.07753,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3400.64,-118.095,-1.07753,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3391.43,-252.57,-1.15674,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3391.43,-252.57,-1.15674,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3388.79,-273.434,-1.16902,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3388.79,-273.434,-1.16902,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3384.06,-271.423,-1.16778,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3384.06,-271.423,-1.16778,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3379.3,-268.664,-1.16627,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3379.3,-268.664,-1.16627,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3370.26,-263.009,-1.16325,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3370.26,-263.009,-1.16325,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3360.62,-258.246,-1.16087,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3360.62,-258.246,-1.16087,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3356.22,-229.711,-1.14406,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3356.22,-229.711,-1.14406,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3360.42,-90.5375,-1.0611,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3360.42,-90.5375,-1.0611,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3359.89,-74.8339,-1.05184,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3359.89,-74.8339,-1.05184,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3357.03,-76.681,-1.05307,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3357.03,-76.681,-1.05307,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3349.81,-78.3955,-1.05415,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3349.81,-78.3955,-1.05415,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3340.2,-79.9056,-1.055,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3340.2,-79.9056,-1.055,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3330.15,-80.5052,-1.0552,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3330.15,-80.5052,-1.0552,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3323.45,-102.889,-1.0682,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3323.45,-102.889,-1.0682,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3315.56,-219.881,-1.13865,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3315.56,-219.881,-1.13865,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3314.26,-233.889,-1.14708,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3314.26,-233.889,-1.14708,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3311,-232.608,-1.14624,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3311,-232.608,-1.14624,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3303.96,-232.493,-1.14631,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3303.96,-232.493,-1.14631,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3294.35,-233.091,-1.14702,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3294.35,-233.091,-1.14702,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3284.14,-234.601,-1.14841,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3284.14,-234.601,-1.14841,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3281.16,-190.096,-1.12135,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3281.16,-190.096,-1.12135,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3284.15,-68.236,-1.04702,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3284.15,-68.236,-1.04702,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3283.97,-17.1367,-1.01585,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3283.97,-17.1367,-1.01585,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3280.56,-20.6498,-1.01816,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3280.56,-20.6498,-1.01816,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3273.46,-26.6812,-1.02186,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3273.46,-26.6812,-1.02186,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3263.93,-34.3087,-1.02642,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3263.93,-34.3087,-1.02642,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3253.93,-40.834,-1.03021,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3253.93,-40.834,-1.03021,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3249.54,-49.1658,-1.03501,nan,nan,nan,0,1,0,
