skillName,maxTime,angleParam1,angleParam2,"poseParam X","poseParam Y","poseParam R","vector3Param X","vector3Param Y","vector3Param Z",boolParam,floatParam,intParam,stringParam
WalkAtRelativeSpeed,120,0,0,0.695303,0,-0.730186,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.65624,0,-0.76986,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.65624,0,-0.76986,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.65624,0,-0.76986,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.65624,0,-0.76986,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.671865,0,-0.746055,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.695303,0,-0.730186,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.695303,0,-0.730186,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.695303,0,-0.730186,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.695303,0,-0.730186,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.695303,0,-0.730186,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.671865,0,-0.746055,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.671865,0,-0.746055,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.671865,0,-0.746055,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.671865,0,-0.746055,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.671865,0,-0.746055,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.671865,0,-0.746055,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.671865,0,-0.746055,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.671865,0,-0.746055,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.671865,0,-0.746055,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.671865,0,-0.746055,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.671865,0,-0.746055,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.414075,0,-0.301614,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,0,0,0,0,0,0,0,0,0,0,0,0,
