skillName,maxTime,angleParam1,angleParam2,"poseParam X","poseParam Y","poseParam R","vector3Param X","vector3Param Y","vector3Param Z",boolParam,floatParam,intParam,stringParam
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,108,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,108,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,108,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,108,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,108,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,108,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,-0.119083,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0397046,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,-0.134953,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,-0.134953,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.134953,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.134953,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.134953,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.134953,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0.101566,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,0.39845,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,0.406262,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0.406262,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0.375011,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0.367199,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.984375,0,0.48439,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.960936,0,0.539048,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.960936,0,0.539048,nan,nan,nan,0,0,0,
Stand,108,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,12,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,1368,0,0,0,0,0,nan,nan,nan,0,0,0,
KickAtGoal,48816,0,0,0,0,0,nan,nan,nan,0,0,0,
