skillName,maxTime,angleParam1,angleParam2,"poseParam X","poseParam Y","poseParam R","vector3Param X","vector3Param Y","vector3Param Z",boolParam,floatParam,intParam,stringParam
WalkAtRelativeSpeed,120,0,0,1,0,-0.0555742,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0555742,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0555742,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0555742,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0555742,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,-0.0555742,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,-0.0555742,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0.0234382,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.00781274,0,-0.063509,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0234382,0,-0.0555742,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-0.142888,0,-1.00003,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-0.150822,0,-1.00003,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,-0.150822,0,-1.00003,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,-0.150822,0,-1.00003,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-0.150822,0,-1.00003,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-0.150822,0,-1.00003,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-0.150822,0,-1.00003,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-0.150822,0,-1.00003,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-0.150822,0,-1.00003,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,-0.150822,0,-1.00003,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,-0.150822,0,-1.00003,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-0.150822,0,-1.00003,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-0.142888,0,-1.00003,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,-0.0555742,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,-0.0476394,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.0156255,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.0156255,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.031251,0,0.164068,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.179693,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.179693,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.179693,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.179693,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.17188,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.179693,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.17188,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.17188,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.17188,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0390637,0,0.273446,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-0.142888,0,0.0468764,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,0.031251,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,0.101566,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,0.101566,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,0.101566,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,-1.00003,0,0.187506,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,-1.00003,0,0.296884,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-0.968291,0,0.437513,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-0.809564,0,0.476577,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.00781274,0,0.179693,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.031251,0,0.671865,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0546892,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0234382,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0234382,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.0234382,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.0156255,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0234382,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0234382,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0234382,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0234382,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.0234382,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.0234382,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0234382,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.031251,0,1,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.031251,0,1,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,-1.00003,0,-0.254006,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,-1.00003,0,-0.190497,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,-0.127018,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,-0.119083,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,-0.111148,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,-0.119083,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,-0.119083,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,-1.00003,0,-0.119083,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,-1.00003,0,-0.119083,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,-0.119083,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,-0.119083,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,-0.119083,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,-0.063509,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,-0.063509,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,-1.00003,0,-0.063509,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,-1.00003,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,-0.0555742,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,-0.0555742,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,-0.0555742,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,-1.00003,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,-1.00003,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,-0.0555742,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,-0.0555742,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,-1.00003,0,-0.0397046,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.0156255,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.0156255,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.0156255,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.0156255,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0,0,-0.0555742,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,-0.0555742,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.0156255,0,-0.0555742,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.0156255,0,-0.063509,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,-0.063509,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,-0.0555742,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,-0.063509,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,-0.063509,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,-0.0555742,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.0156255,0,-0.0555742,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.0156255,0,-0.0555742,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,-0.063509,0,0,0,0,0,0,
WalkAtRelativeSpeed,0,0,0,0.0156255,0,-0.0555742,0,0,0,0,0,0,
